Setting logging level to DEBUG
2023-10-05 09:26:50.992+00:00 | main | DEBUG | Native | Looking in classpath from jdk.internal.loader.ClassLoaders$AppClassLoader@5bc2b487 for /com/sun/jna/linux-x86-64/libjnidispatch.so
2023-10-05 09:27:08.320+00:00 | nioEventLoopGroup-3-5 | DEBUG | GetHeadersFromPeerByHashTask | Requesting 1 headers (hash 0xd6a6acfc01db...) from peer PeerId 0x319f406465a5d5515fcf072507c90958bde4627bdeea09735bcdef7176468a2d3037828bab2341947843cd5887f24f2d442be483d0b082f145063984353c8000, reputation PeerReputation 100, validated? true, disconnected? false, client: besu/v23.7.2/linux-x86_64/openjdk-java-17, connection [Connection with hashCode -424897470 with peer 0x319f406465a5d5515fcf072507c90958bde4627bdeea09735bcdef7176468a2d3037828bab2341947843cd5887f24f2d442be483d0b082f145063984353c8000 inboundInitiated true initAt 1696498028216], enode enode://319f406465a5d5515fcf072507c90958bde4627bdeea09735bcdef7176468a2d3037828bab2341947843cd5887f24f2d442be483d0b082f145063984353c8000@172.16.239.11:30303?discport=0.
2023-10-05 09:27:08.322+00:00 | nioEventLoopGroup-3-6 | DEBUG | ChainHeadTracker | Requesting chain head info from PeerId 0x64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22, reputation PeerReputation 100, validated? true, disconnected? false, client: besu/v23.7.2/linux-x86_64/openjdk-java-17, connection [Connection with hashCode 1923011721 with peer 0x64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22 inboundInitiated true initAt 1696498028227], enode enode://64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22@172.16.239.10:30303?discport=0
2023-10-05 09:27:08.322+00:00 | nioEventLoopGroup-3-5 | DEBUG | WaitForPeerTask | Finished waiting for peer connection.
2023-10-05 09:27:08.323+00:00 | nioEventLoopGroup-3-5 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 3 peers for usefulness
2023-10-05 09:27:08.323+00:00 | nioEventLoopGroup-3-5 | DEBUG | WaitForPeerTask | Waiting for new peer connection. 3 peers currently connected.
2023-10-05 09:27:08.324+00:00 | nioEventLoopGroup-3-4 | DEBUG | EthProtocolManager | Received status message from PeerId 0x64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22, reputation PeerReputation 100, validated? true, disconnected? false, client: besu/v23.7.2/linux-x86_64/openjdk-java-17, connection [Connection with hashCode 1923011721 with peer 0x64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22 inboundInitiated true initAt 1696498028227], enode enode://64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22@172.16.239.10:30303?discport=0: StatusMessage{code=0, size=80} with connection [Connection with hashCode 1680258716 with peer 0x64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22 inboundInitiated false initAt 1696498028227]
2023-10-05 09:27:08.324+00:00 | nioEventLoopGroup-3-6 | DEBUG | GetHeadersFromPeerByHashTask | Requesting 1 headers (hash 0xd6a6acfc01db...) from peer PeerId 0x64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22, reputation PeerReputation 100, validated? true, disconnected? false, client: besu/v23.7.2/linux-x86_64/openjdk-java-17, connection [Connection with hashCode 1923011721 with peer 0x64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22 inboundInitiated true initAt 1696498028227], enode enode://64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22@172.16.239.10:30303?discport=0.
2023-10-05 09:27:08.327+00:00 | nioEventLoopGroup-3-6 | DEBUG | WaitForPeerTask | Finished waiting for peer connection.
2023-10-05 09:27:08.365+00:00 | nioEventLoopGroup-3-5 | DEBUG | AbstractGetHeadersFromPeerTask | Received 1 of 1 headers requested from peer PeerId 0x319f406465a5d5515fcf072507c90958bde4627bdeea09735bcdef7176468a2d3037828bab2341947843cd5887f24f2d442be483d0b082f145063984353c8000, reputation PeerReputation 100, validated? true, disconnected? false, client: besu/v23.7.2/linux-x86_64/openjdk-java-17, connection [Connection with hashCode -424897470 with peer 0x319f406465a5d5515fcf072507c90958bde4627bdeea09735bcdef7176468a2d3037828bab2341947843cd5887f24f2d442be483d0b082f145063984353c8000 inboundInitiated true initAt 1696498028216], enode enode://319f406465a5d5515fcf072507c90958bde4627bdeea09735bcdef7176468a2d3037828bab2341947843cd5887f24f2d442be483d0b082f145063984353c8000@172.16.239.11:30303?discport=0
2023-10-05 09:27:08.366+00:00 | nioEventLoopGroup-3-5 | DEBUG | ChainHeadTracker | Retrieved chain head info 0 (0xd6a6acfc01db432b0175b337187bc59ae01c851a6e1c471abca242a017d287f7) from PeerId 0x319f406465a5d5515fcf072507c90958bde4627bdeea09735bcdef7176468a2d3037828bab2341947843cd5887f24f2d442be483d0b082f145063984353c8000, reputation PeerReputation 100, validated? true, disconnected? false, client: besu/v23.7.2/linux-x86_64/openjdk-java-17, connection [Connection with hashCode -424897470 with peer 0x319f406465a5d5515fcf072507c90958bde4627bdeea09735bcdef7176468a2d3037828bab2341947843cd5887f24f2d442be483d0b082f145063984353c8000 inboundInitiated true initAt 1696498028216], enode enode://319f406465a5d5515fcf072507c90958bde4627bdeea09735bcdef7176468a2d3037828bab2341947843cd5887f24f2d442be483d0b082f145063984353c8000@172.16.239.11:30303?discport=0
2023-10-05 09:27:08.367+00:00 | nioEventLoopGroup-3-6 | DEBUG | AbstractGetHeadersFromPeerTask | Received 1 of 1 headers requested from peer PeerId 0x64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22, reputation PeerReputation 100, validated? true, disconnected? false, client: besu/v23.7.2/linux-x86_64/openjdk-java-17, connection [Connection with hashCode 1923011721 with peer 0x64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22 inboundInitiated true initAt 1696498028227], enode enode://64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22@172.16.239.10:30303?discport=0
2023-10-05 09:27:08.368+00:00 | nioEventLoopGroup-3-6 | DEBUG | ChainHeadTracker | Retrieved chain head info 0 (0xd6a6acfc01db432b0175b337187bc59ae01c851a6e1c471abca242a017d287f7) from PeerId 0x64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22, reputation PeerReputation 100, validated? true, disconnected? false, client: besu/v23.7.2/linux-x86_64/openjdk-java-17, connection [Connection with hashCode 1923011721 with peer 0x64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22 inboundInitiated true initAt 1696498028227], enode enode://64308f3a0a47e3d11428952237197fd3622ac76baf36e97b1e589359317783ce64ec5f61b8a6153c83661edf488fa6466d237f9031db6695ead0dd2edd251b22@172.16.239.10:30303?discport=0
2023-10-05 09:27:11.896+00:00 | EthScheduler-Workers-0 | DEBUG | PersistBlockTask | Running import task for block 1 (0x8f883be2d33ae0ece67faeaae8b2e61e1d9a986914d4613f631f415941d3e7da)
2023-10-05 09:27:11.911+00:00 | EthScheduler-Workers-0 | DEBUG | TransactionLogBloomCacher | Caching logs bloom for block 0x1.
2023-10-05 09:27:11.915+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BaseBftController | New chain head detected (block number=1), currently mining on top of 0.
2023-10-05 09:27:11.916+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Imported #1 / 0 tx / 0 om / 0 (0.0%) gas / (0x8f883be2d33ae0ece67faeaae8b2e61e1d9a986914d4613f631f415941d3e7da) in 0.019s. Peers: 3
2023-10-05 09:27:13.001+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftBlockHeightManager | Starting new round 0
2023-10-05 09:27:13.004+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Creating proposed block. round=ConsensusRoundIdentifier{Sequence=2, Round=0}
2023-10-05 09:27:13.013+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BlockTransactionSelector | Transaction pool stats Pending 0
2023-10-05 09:27:13.016+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BlockTransactionSelector | Selection stats: Totals[Evaluated=0, Selected=0, NotSelected=0, Discarded=0]; Detailed[]
2023-10-05 09:27:13.035+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Sending prepare message. round=ConsensusRoundIdentifier{Sequence=2, Round=0}
2023-10-05 09:27:13.044+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=2, Round=0}. author=0xe16d769bbc7c79e95f37545ded5883646671701b
2023-10-05 09:27:13.048+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=2, Round=0}. author=0x24167d4bcb1400ad87f52568ef7b415eb437678a
2023-10-05 09:27:13.048+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Sending commit message. round=ConsensusRoundIdentifier{Sequence=2, Round=0}
2023-10-05 09:27:13.058+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=2, Round=0}. author=0xa73011e90ebffab52bcb1ff4379823f47c6697a0
2023-10-05 09:27:13.063+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a commit message. round=ConsensusRoundIdentifier{Sequence=2, Round=0}. author=0xe16d769bbc7c79e95f37545ded5883646671701b
2023-10-05 09:27:13.067+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a commit message. round=ConsensusRoundIdentifier{Sequence=2, Round=0}. author=0x24167d4bcb1400ad87f52568ef7b415eb437678a
2023-10-05 09:27:13.070+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Importing proposed block to chain. round=ConsensusRoundIdentifier{Sequence=2, Round=0}, hash=0x6d17af7b5e4f3348dce521f261990b3f6aeaa6b51c2b26932b5c08a9a8193a70
2023-10-05 09:27:13.077+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | TransactionLogBloomCacher | Caching logs bloom for block 0x2.
2023-10-05 09:27:13.080+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #2 / 0 tx / 0 pending / 0 (0.0%) gas / (0x6d17af7b5e4f3348dce521f261990b3f6aeaa6b51c2b26932b5c08a9a8193a70)
2023-10-05 09:27:13.081+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BaseBftController | Discarding a message which targets a height 2 not above current chain height 2.
2023-10-05 09:27:13.082+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BaseBftController | New chain head detected (block number=2), currently mining on top of 1.
2023-10-05 09:27:13.325+00:00 | EthScheduler-Timer-0 | DEBUG | FullSyncTargetManager | Caught up to best peer: PeerId 0x712ca4ec2ecf66dbe8ef0091463344b8f25c69d249325a995c598613ce2b28dcc79795333d4c81f000c683288740dee158d30c25d077c1a1a6809a7030bb896d, reputation PeerReputation 101, validated? true, disconnected? false, client: besu/v23.7.2/linux-x86_64/openjdk-java-17, connection [Connection with hashCode 2085569668 with peer 0x712ca4ec2ecf66dbe8ef0091463344b8f25c69d249325a995c598613ce2b28dcc79795333d4c81f000c683288740dee158d30c25d077c1a1a6809a7030bb896d inboundInitiated true initAt 1696498027418], enode enode://712ca4ec2ecf66dbe8ef0091463344b8f25c69d249325a995c598613ce2b28dcc79795333d4c81f000c683288740dee158d30c25d077c1a1a6809a7030bb896d@172.16.239.9:30303?discport=0, chain state: ChainState{estimatedHeight=1, bestBlock=BestBlock{totalDifficulty=0x0000000000000000000000000000000000000000000000000000000000000002, blockHash=0x8f883be2d33ae0ece67faeaae8b2e61e1d9a986914d4613f631f415941d3e7da, number=1}}. Current peers: 3
2023-10-05 09:27:13.325+00:00 | EthScheduler-Timer-0 | DEBUG | WaitForPeerTask | Waiting for new peer connection. 3 peers currently connected.
2023-10-05 09:27:15.001+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftBlockHeightManager | Starting new round 0
2023-10-05 09:27:15.032+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a proposal message. round=ConsensusRoundIdentifier{Sequence=3, Round=0}. author=0xe16d769bbc7c79e95f37545ded5883646671701b
2023-10-05 09:27:15.038+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Sending prepare message. round=ConsensusRoundIdentifier{Sequence=3, Round=0}
2023-10-05 09:27:15.050+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=3, Round=0}. author=0xe16d769bbc7c79e95f37545ded5883646671701b
2023-10-05 09:27:15.054+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=3, Round=0}. author=0x24167d4bcb1400ad87f52568ef7b415eb437678a
2023-10-05 09:27:15.054+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Sending commit message. round=ConsensusRoundIdentifier{Sequence=3, Round=0}
2023-10-05 09:27:15.067+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=3, Round=0}. author=0xa73011e90ebffab52bcb1ff4379823f47c6697a0
2023-10-05 09:27:15.070+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a commit message. round=ConsensusRoundIdentifier{Sequence=3, Round=0}. author=0x24167d4bcb1400ad87f52568ef7b415eb437678a
2023-10-05 09:27:15.076+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a commit message. round=ConsensusRoundIdentifier{Sequence=3, Round=0}. author=0xe16d769bbc7c79e95f37545ded5883646671701b
2023-10-05 09:27:15.078+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Importing proposed block to chain. round=ConsensusRoundIdentifier{Sequence=3, Round=0}, hash=0x8499ea2857d2db31fa77649b76103539bcd7d8963d8bc81b21998614756e0095
2023-10-05 09:27:15.079+00:00 | EthScheduler-Workers-0 | DEBUG | PersistBlockTask | Running import task for block 3 (0x8499ea2857d2db31fa77649b76103539bcd7d8963d8bc81b21998614756e0095)
2023-10-05 09:27:15.084+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | TransactionLogBloomCacher | Caching logs bloom for block 0x3.
2023-10-05 09:27:15.085+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 3 (0x8499ea2857d2db31fa77649b76103539bcd7d8963d8bc81b21998614756e0095) is already imported
2023-10-05 09:27:15.086+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #3 / 0 tx / 0 pending / 0 (0.0%) gas / (0x8499ea2857d2db31fa77649b76103539bcd7d8963d8bc81b21998614756e0095)
2023-10-05 09:27:15.087+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BaseBftController | Discarding a message which targets a height 3 not above current chain height 3.
2023-10-05 09:27:15.088+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BaseBftController | New chain head detected (block number=3), currently mining on top of 2.
2023-10-05 09:27:17.001+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftBlockHeightManager | Starting new round 0
2023-10-05 09:27:17.013+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a proposal message. round=ConsensusRoundIdentifier{Sequence=4, Round=0}. author=0x24167d4bcb1400ad87f52568ef7b415eb437678a
2023-10-05 09:27:17.019+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Sending prepare message. round=ConsensusRoundIdentifier{Sequence=4, Round=0}
2023-10-05 09:27:17.036+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=4, Round=0}. author=0x24167d4bcb1400ad87f52568ef7b415eb437678a
2023-10-05 09:27:17.039+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=4, Round=0}. author=0xe16d769bbc7c79e95f37545ded5883646671701b
2023-10-05 09:27:17.039+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Sending commit message. round=ConsensusRoundIdentifier{Sequence=4, Round=0}
2023-10-05 09:27:17.049+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=4, Round=0}. author=0xa73011e90ebffab52bcb1ff4379823f47c6697a0
2023-10-05 09:27:17.052+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a commit message. round=ConsensusRoundIdentifier{Sequence=4, Round=0}. author=0x24167d4bcb1400ad87f52568ef7b415eb437678a
2023-10-05 09:27:17.059+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a commit message. round=ConsensusRoundIdentifier{Sequence=4, Round=0}. author=0xa73011e90ebffab52bcb1ff4379823f47c6697a0
2023-10-05 09:27:17.060+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Importing proposed block to chain. round=ConsensusRoundIdentifier{Sequence=4, Round=0}, hash=0x2f451b6945730081b85fbbfda4ccd99dcf5f0df84255ae439930220616170d8b
2023-10-05 09:27:17.068+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | TransactionLogBloomCacher | Caching logs bloom for block 0x4.
2023-10-05 09:27:17.070+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #4 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2f451b6945730081b85fbbfda4ccd99dcf5f0df84255ae439930220616170d8b)
2023-10-05 09:27:17.072+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BaseBftController | Discarding a message which targets a height 4 not above current chain height 4.
2023-10-05 09:27:17.073+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BaseBftController | New chain head detected (block number=4), currently mining on top of 3.
2023-10-05 09:27:18.327+00:00 | EthScheduler-Timer-0 | DEBUG | FullSyncTargetManager | Caught up to best peer: PeerId 0x712ca4ec2ecf66dbe8ef0091463344b8f25c69d249325a995c598613ce2b28dcc79795333d4c81f000c683288740dee158d30c25d077c1a1a6809a7030bb896d, reputation PeerReputation 101, validated? true, disconnected? false, client: besu/v23.7.2/linux-x86_64/openjdk-java-17, connection [Connection with hashCode 2085569668 with peer 0x712ca4ec2ecf66dbe8ef0091463344b8f25c69d249325a995c598613ce2b28dcc79795333d4c81f000c683288740dee158d30c25d077c1a1a6809a7030bb896d inboundInitiated true initAt 1696498027418], enode enode://712ca4ec2ecf66dbe8ef0091463344b8f25c69d249325a995c598613ce2b28dcc79795333d4c81f000c683288740dee158d30c25d077c1a1a6809a7030bb896d@172.16.239.9:30303?discport=0, chain state: ChainState{estimatedHeight=3, bestBlock=BestBlock{totalDifficulty=0x0000000000000000000000000000000000000000000000000000000000000004, blockHash=0x8499ea2857d2db31fa77649b76103539bcd7d8963d8bc81b21998614756e0095, number=3}}. Current peers: 3
2023-10-05 09:27:18.327+00:00 | EthScheduler-Timer-0 | DEBUG | WaitForPeerTask | Waiting for new peer connection. 3 peers currently connected.
2023-10-05 09:27:19.001+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftBlockHeightManager | Starting new round 0
2023-10-05 09:27:19.012+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a proposal message. round=ConsensusRoundIdentifier{Sequence=5, Round=0}. author=0xa73011e90ebffab52bcb1ff4379823f47c6697a0
2023-10-05 09:27:19.018+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Sending prepare message. round=ConsensusRoundIdentifier{Sequence=5, Round=0}
2023-10-05 09:27:19.025+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=5, Round=0}. author=0xa73011e90ebffab52bcb1ff4379823f47c6697a0
2023-10-05 09:27:19.027+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=5, Round=0}. author=0x24167d4bcb1400ad87f52568ef7b415eb437678a
2023-10-05 09:27:19.027+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Sending commit message. round=ConsensusRoundIdentifier{Sequence=5, Round=0}
2023-10-05 09:27:19.033+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=5, Round=0}. author=0xe16d769bbc7c79e95f37545ded5883646671701b
2023-10-05 09:27:19.035+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a commit message. round=ConsensusRoundIdentifier{Sequence=5, Round=0}. author=0x24167d4bcb1400ad87f52568ef7b415eb437678a
2023-10-05 09:27:19.038+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a commit message. round=ConsensusRoundIdentifier{Sequence=5, Round=0}. author=0xe16d769bbc7c79e95f37545ded5883646671701b
2023-10-05 09:27:19.040+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Importing proposed block to chain. round=ConsensusRoundIdentifier{Sequence=5, Round=0}, hash=0x0c6780d48c08bd26fa98089aa56833fc6add9e2621da608a078f96f707164015
2023-10-05 09:27:19.045+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | TransactionLogBloomCacher | Caching logs bloom for block 0x5.
2023-10-05 09:27:19.047+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #5 / 0 tx / 0 pending / 0 (0.0%) gas / (0x0c6780d48c08bd26fa98089aa56833fc6add9e2621da608a078f96f707164015)
2023-10-05 09:27:19.048+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BaseBftController | Discarding a message which targets a height 5 not above current chain height 5.
2023-10-05 09:27:19.049+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BaseBftController | New chain head detected (block number=5), currently mining on top of 4.
2023-10-05 09:27:21.000+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftBlockHeightManager | Starting new round 0
2023-10-05 09:27:21.003+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Creating proposed block. round=ConsensusRoundIdentifier{Sequence=6, Round=0}
2023-10-05 09:27:21.004+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BlockTransactionSelector | Transaction pool stats Pending 0
2023-10-05 09:27:21.005+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BlockTransactionSelector | Selection stats: Totals[Evaluated=0, Selected=0, NotSelected=0, Discarded=0]; Detailed[]
2023-10-05 09:27:21.024+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Sending prepare message. round=ConsensusRoundIdentifier{Sequence=6, Round=0}
2023-10-05 09:27:21.040+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=6, Round=0}. author=0x24167d4bcb1400ad87f52568ef7b415eb437678a
2023-10-05 09:27:21.045+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=6, Round=0}. author=0xa73011e90ebffab52bcb1ff4379823f47c6697a0
2023-10-05 09:27:21.046+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Sending commit message. round=ConsensusRoundIdentifier{Sequence=6, Round=0}
2023-10-05 09:27:21.055+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=6, Round=0}. author=0xe16d769bbc7c79e95f37545ded5883646671701b
2023-10-05 09:27:21.059+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a commit message. round=ConsensusRoundIdentifier{Sequence=6, Round=0}. author=0x24167d4bcb1400ad87f52568ef7b415eb437678a
2023-10-05 09:27:21.064+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a commit message. round=ConsensusRoundIdentifier{Sequence=6, Round=0}. author=0xa73011e90ebffab52bcb1ff4379823f47c6697a0
2023-10-05 09:27:21.065+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Importing proposed block to chain. round=ConsensusRoundIdentifier{Sequence=6, Round=0}, hash=0xf0c0f75de8e462571b50d1857e42d711d43b8428c6564f9c77a3a4aa0f192363
2023-10-05 09:27:21.069+00:00 | EthScheduler-Workers-0 | DEBUG | PersistBlockTask | Running import task for block 6 (0xf0c0f75de8e462571b50d1857e42d711d43b8428c6564f9c77a3a4aa0f192363)
2023-10-05 09:27:21.070+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | TransactionLogBloomCacher | Caching logs bloom for block 0x6.
2023-10-05 09:27:21.071+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 6 (0xf0c0f75de8e462571b50d1857e42d711d43b8428c6564f9c77a3a4aa0f192363) is already imported
2023-10-05 09:27:21.072+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #6 / 0 tx / 0 pending / 0 (0.0%) gas / (0xf0c0f75de8e462571b50d1857e42d711d43b8428c6564f9c77a3a4aa0f192363)
2023-10-05 09:27:21.073+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BaseBftController | Discarding a message which targets a height 6 not above current chain height 6.
2023-10-05 09:27:21.073+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | BaseBftController | New chain head detected (block number=6), currently mining on top of 5.
2023-10-05 09:27:23.000+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftBlockHeightManager | Starting new round 0
2023-10-05 09:27:23.011+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a proposal message. round=ConsensusRoundIdentifier{Sequence=7, Round=0}. author=0xe16d769bbc7c79e95f37545ded5883646671701b
2023-10-05 09:27:23.015+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Sending prepare message. round=ConsensusRoundIdentifier{Sequence=7, Round=0}
2023-10-05 09:27:23.023+00:00 | BftProcessorExecutor-QBFT-0 | DEBUG | QbftRound | Received a prepare message. round=ConsensusRoundIdentifier{Sequence=7, Round=0}. author=0xe16d769bbc7c79e95f37545ded5883646671701b
